sample_name,abdominal,caudal,img_name,crosses,plates,wells
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate22F2VCG3_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate22F2VCG3,14,16,PLATE 22 F2 VC_ Male 14-2 F14 x Female 10-1 F14_G3.tif,14-2_Male_x_10-1_Female,plate22,G3
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate22F2VCG4_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate22F2VCG4,13,17,PLATE 22 F2 VC_ Male 14-2 F14 x Female 10-1 F14_G4.tif,14-2_Male_x_10-1_Female,plate22,G4
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate22F2VCG5_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate22F2VCG5,13,17,PLATE 22 F2 VC_ Male 14-2 F14 x Female 10-1 F14_G5.tif,14-2_Male_x_10-1_Female,plate22,G5
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate22F2VCG6_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate22F2VCG6,13,17,PLATE 22 F2 VC_ Male 14-2 F14 x Female 10-1 F14_G6.tif,14-2_Male_x_10-1_Female,plate22,G6
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate22F2VCG7_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate22F2VCG7,13,17,PLATE 22 F2 VC_ Male 14-2 F14 x Female 10-1 F14_G7.tif,14-2_Male_x_10-1_Female,plate22,G7
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate22F2VCG8_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate22F2VCG8,14,16,PLATE 22 F2 VC_ Male 14-2 F14 x Female 10-1 F14_G8.tif,14-2_Male_x_10-1_Female,plate22,G8
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate22F2VCG9_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate22F2VCG9,13,17,PLATE 22 F2 VC_ Male 14-2 F14 x Female 10-1 F14_G9.tif,14-2_Male_x_10-1_Female,plate22,G9
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate22F2VCH1_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate22F2VCH1,13,17,PLATE 22 F2 VC_ Male 14-2 F14 x Female 10-1 F14_H1.tif,14-2_Male_x_10-1_Female,plate22,H1
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate22F2VCH10_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate22F2VCH10,13,17,PLATE 22 F2 VC_ Female 14-2 F14 x Male 33-1 F14_H10.tif,14-2_Female_x_33-1_Male,plate22,H10
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate22F2VCH2_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate22F2VCH2,13,18,PLATE 22 F2 VC_ Male 14-2 F14 x Female 10-1 F14_H2.tif,14-2_Male_x_10-1_Female,plate22,H2
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate22F2VCH3_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate22F2VCH3,13,16,PLATE 22 F2 VC_ Male 14-2 F14 x Female 10-1 F14_H3.tif,14-2_Male_x_10-1_Female,plate22,H3
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate22F2VCH4_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate22F2VCH4,14,16,PLATE 22 F2 VC_ Male 14-2 F14 x Female 10-1 F14_H4.tif,14-2_Male_x_10-1_Female,plate22,H4
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate22F2VCH5_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate22F2VCH5,13,17,PLATE 22 F2 VC_ Male 14-2 F14 x Female 10-1 F14_H5.tif,14-2_Male_x_10-1_Female,plate22,H5
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate22F2VCH6_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate22F2VCH6,13,17,PLATE 22 F2 VC_ Male 14-2 F14 x Female 10-1 F14_H6.tif,14-2_Male_x_10-1_Female,plate22,H6
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate22F2VCH7_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate22F2VCH7,14,16,PLATE 22 F2 VC_ Male 14-2 F14 x Female 10-1 F14_H7.tif,14-2_Male_x_10-1_Female,plate22,H7
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate22F2VCH8_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate22F2VCH8,12,17,PLATE 22 F2 VC_ Female 14-2 F14 x Male 33-1 F14_H8.tif,14-2_Female_x_33-1_Male,plate22,H8
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate22F2VCH9_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate22F2VCH9,12,17,PLATE 22 F2 VC_ Female 14-2 F14 x Male 33-1 F14_H9.tif,14-2_Female_x_33-1_Male,plate22,H9
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCA1_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCA1,12,18,PLATE 23 F2 VC_ Female 14-2 F14 x Male 33-1 F14_A1.tif,14-2_Female_x_33-1_Male,plate23,A1
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCA10_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCA10,13,17,PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_A10.tif,14-2_Male_x_10-1_Female,plate23,A10
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCA11_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCA11,13,17,PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_A11.tif,14-2_Male_x_10-1_Female,plate23,A11
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCA12_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCA12,13,17,PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_A12.tif,14-2_Male_x_10-1_Female,plate23,A12
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCA2_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCA2,13,18,PLATE 23 F2 VC_ Female 14-2 F14 x Male 33-1 F14_A2.tif,14-2_Female_x_33-1_Male,plate23,A2
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCA3_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCA3,13,17,PLATE 23 F2 VC_ Female 14-2 F14 x Male 33-1 F14_A3.tif,14-2_Female_x_33-1_Male,plate23,A3
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCA5_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCA5,13,16,PLATE 23 F2 VC_ Female 14-2 F14 x Male 33-1 F14_A5.tif,14-2_Female_x_33-1_Male,plate23,A5
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCA6_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCA6,13,16,PLATE 23 F2 VC_ Female 14-2 F14 x Male 33-1 F14_A6.tif,14-2_Female_x_33-1_Male,plate23,A6
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCA7_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCA7,12,18,PLATE 23 F2 VC_ Female 14-2 F14 x Male 33-1 F14_A7.tif,14-2_Female_x_33-1_Male,plate23,A7
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCA8_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCA8,12,18,PLATE 23 F2 VC_ Female 14-2 F14 x Male 33-1 F14_A8.tif,14-2_Female_x_33-1_Male,plate23,A8
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCA9_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCA9,13,16,PLATE 23 F2 VC_ Female 14-2 F14 x Male 33-1 F14_A9.tif,14-2_Female_x_33-1_Male,plate23,A9
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCB1_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCB1,13,17,PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_B1.tif,14-2_Male_x_10-1_Female,plate23,B1
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCB10_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCB10,13,18,PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_B10.tif,14-2_Male_x_10-1_Female,plate23,B10
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCB11_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCB11,13,17,PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_B11.tif,14-2_Male_x_10-1_Female,plate23,B11
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCB12_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCB12,13,17,PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_B12.tif,14-2_Male_x_10-1_Female,plate23,B12
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCB2_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCB2,13,17,PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_B2.tif,14-2_Male_x_10-1_Female,plate23,B2
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCB3_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCB3,13,17,PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_B3.tif,14-2_Male_x_10-1_Female,plate23,B3
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCB4_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCB4,14,17,PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_B4.tif,14-2_Male_x_10-1_Female,plate23,B4
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCB5_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCB5,13,17,PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_B5.tif,14-2_Male_x_10-1_Female,plate23,B5
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCB6_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCB6,13,18,PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_B6.tif,14-2_Male_x_10-1_Female,plate23,B6
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCB7_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCB7,13,18,PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_B7.tif,14-2_Male_x_10-1_Female,plate23,B7
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCB8_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCB8,13,17,PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_B8.tif,14-2_Male_x_10-1_Female,plate23,B8
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCB9_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCB9,15,17,PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_B9.tif,14-2_Male_x_10-1_Female,plate23,B9
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCC1_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCC1,13,16,PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_C1.tif,14-2_Male_x_10-1_Female,plate23,C1
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCC10_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCC10,14,16,PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_C10.tif,14-2_Male_x_10-1_Female,plate23,C10
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCC11_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCC11,13,17,PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_C11.tif,14-2_Male_x_10-1_Female,plate23,C11
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCC12_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCC12,13,18,PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_C12.tif,14-2_Male_x_10-1_Female,plate23,C12
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCC2_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCC2,13,17,PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_C2.tif,14-2_Male_x_10-1_Female,plate23,C2
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCC3_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCC3,13,17,PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_C3.tif,14-2_Male_x_10-1_Female,plate23,C3
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCC4_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCC4,13,18,PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_C4.tif,14-2_Male_x_10-1_Female,plate23,C4
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCC5_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCC5,13,16,PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_C5.tif,14-2_Male_x_10-1_Female,plate23,C5
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCC6_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCC6,12,17,PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_C6.tif,14-2_Male_x_10-1_Female,plate23,C6
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCC7_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCC7,13,17,PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_C7.tif,14-2_Male_x_10-1_Female,plate23,C7
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCC8_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCC8,14,16,PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_C8.tif,14-2_Male_x_10-1_Female,plate23,C8
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCC9_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCC9,13,17,PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_C9.tif,14-2_Male_x_10-1_Female,plate23,C9
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCD1_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCD1,14,16,PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_D1.tif,14-2_Male_x_10-1_Female,plate23,D1
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCD10_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCD10,13,16,PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_D10.tif,11-2_Male_x_14-2_Female,plate23,D10
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCD11_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCD11,13,16,PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_D11.tif,11-2_Male_x_14-2_Female,plate23,D11
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCD12_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCD12,13,16,PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_D12.tif,11-2_Male_x_14-2_Female,plate23,D12
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCD2_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCD2,13,17,PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_D2.tif,14-2_Male_x_10-1_Female,plate23,D2
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCD3_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCD3,14,16,PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_D3.tif,14-2_Male_x_10-1_Female,plate23,D3
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCD4_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCD4,13,17,PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_D4.tif,14-2_Male_x_10-1_Female,plate23,D4
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCD5_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCD5,13,17,PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_D5.tif,14-2_Male_x_10-1_Female,plate23,D5
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCD6_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCD6,13,17,PLATE 23 F2 VC_ Male 14-2 F14 x Female 10-1 F14_D6.tif,14-2_Male_x_10-1_Female,plate23,D6
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCD7_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCD7,13,16,PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_D7.tif,11-2_Male_x_14-2_Female,plate23,D7
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCD8_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCD8,13,16,PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_D8.tif,11-2_Male_x_14-2_Female,plate23,D8
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCD9_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCD9,13,16,PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_D9.tif,11-2_Male_x_14-2_Female,plate23,D9
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCE1_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCE1,13,16,PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_E1.tif,11-2_Male_x_14-2_Female,plate23,E1
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCE10_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCE10,13,16,PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_E10.tif,11-2_Male_x_14-2_Female,plate23,E10
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCE11_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCE11,13,16,PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_E11.tif,11-2_Male_x_14-2_Female,plate23,E11
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCE12_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCE12,13,16,PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_E12.tif,11-2_Male_x_14-2_Female,plate23,E12
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCE2_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCE2,13,16,PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_E2.tif,11-2_Male_x_14-2_Female,plate23,E2
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCE3_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCE3,13,16,PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_E3.tif,11-2_Male_x_14-2_Female,plate23,E3
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCE4_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCE4,13,16,PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_E4.tif,11-2_Male_x_14-2_Female,plate23,E4
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCE5_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCE5,13,16,PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_E5.tif,11-2_Male_x_14-2_Female,plate23,E5
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCE6_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCE6,13,17,PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_E6.tif,11-2_Male_x_14-2_Female,plate23,E6
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCE7_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCE7,13,16,PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_E7.tif,11-2_Male_x_14-2_Female,plate23,E7
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCE8_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCE8,13,17,PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_E8.tif,11-2_Male_x_14-2_Female,plate23,E8
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCE9_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCE9,13,16,PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_E9.tif,11-2_Male_x_14-2_Female,plate23,E9
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCF1_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCF1,13,16,PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_F1.tif,11-2_Male_x_14-2_Female,plate23,F1
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCF10_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCF10,13,16,PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_F10.tif,11-2_Male_x_14-2_Female,plate23,F10
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCF11_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCF11,13,16,PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_F11.tif,11-2_Male_x_14-2_Female,plate23,F11
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCF12_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCF12,13,16,PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_F12.tif,11-2_Male_x_14-2_Female,plate23,F12
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCF2_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCF2,13,16,PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_F2.tif,11-2_Male_x_14-2_Female,plate23,F2
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCF3_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCF3,14,16,PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_F3.tif,11-2_Male_x_14-2_Female,plate23,F3
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCF4_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate23F2VCF4,13,17,PLATE 23 F2 VC_ Male 11-2 F14 x Female 14-2 F14_F4.tif,11-2_Male_x_14-2_Female,plate23,F4
